Ship_ID,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Ship_class,Ship_Speed,Ship_Fuel_Level,Ship_crew_count,Ship_Cargo_Weight,Ship_Humidity,Ship_Temperature,Ship_Engine_Status,Ship_activity_log,Ship_Energy_Consumption
1381,2963_01,Earth,FALSE,G/471/S,TRAPPIST-1e,15,FALSE,152,630,124,1,0,Naomie Moodman,6254,6094,161182,580.8,560,47.24,26.63,101.28,570,681
1382,2967_01,Earth,FALSE,F/623/P,TRAPPIST-1e,21,FALSE,0,934,0,,0,Ren Clemondsey,6084,6053,161182,601.95,558,47.26,26.46,101.29,579.5,681
1383,2973_01,Earth,FALSE,E/196/S,TRAPPIST-1e,24,FALSE,0,2,70,707,7,Melica Greeves,6153,5873,161182,584.85,558.95,47.29,26.28,101.3,562,681
1384,2974_01,,FALSE,F/624/P,55 Cancri e,30,FALSE,0,137,15,0,1292,Kell Holton,5898,5836,161182,576.7,564,47.32,26.12,101.3,581.1,681
1385,2976_01,Europa,TRUE,B/110/S,55 Cancri e,34,FALSE,0,0,0,0,0,Kabih Clughted,6214,6214,161182,576.85,562,47.34,25.95,101.31,575.55,681
1386,2976_02,Europa,TRUE,B/110/S,55 Cancri e,16,FALSE,0,0,0,0,0,Thab Clughted,6412,6289,161182,582.5,575,47.37,25.88,101.32,586.5,681
1387,2976_03,Europa,TRUE,B/110/S,55 Cancri e,55,FALSE,0,0,0,0,0,Sadach Clughted,6380,6306,161182,583.3,580,47.39,25.82,101.33,605,681
1388,2976_04,Europa,FALSE,B/110/S,55 Cancri e,27,FALSE,0,49,77,2427,3590,Chamark Clughted,6597,6448,161182,583.75,592.55,47.42,25.56,101.33,599.3,681
1389,2977_01,Earth,FALSE,F/625/P,TRAPPIST-1e,44,FALSE,48,207,10,443,2,Leahy Atkinney,6551,6450,161182,578.85,595,47.45,25.31,101.33,611.5,681
1390,2977_02,Earth,FALSE,F/625/P,TRAPPIST-1e,17,FALSE,75,0,816,0,265,Edgary Atkinney,6600,6547,161182,576.75,600.05,47.47,25.17,101.34,601.4,681
1391,2977_03,Earth,FALSE,F/625/P,PSO J318.5-22,17,FALSE,546,0,0,0,203,Ericia Atkinney,6639,6534,161182,581.25,598.5,47.5,25.04,101.34,630,681
1392,2978_01,Mars,FALSE,F/565/S,TRAPPIST-1e,36,FALSE,3,0,345,1,960,Lers Botte,6669,6579,161182,586.6,608.55,47.53,24.82,101.34,611.05,681
1393,2980_01,Earth,FALSE,F/566/S,TRAPPIST-1e,18,FALSE,0,0,111,451,82,Gerly Quinnerry,6858,6748,161182,592.8,596.25,47.55,24.59,101.35,600,681
1394,2981_01,Earth,TRUE,G/487/P,PSO J318.5-22,14,FALSE,0,0,0,0,0,Francy Farleyatton,6775,6724,161182,607.9,575.55,47.58,24.42,101.35,601.45,681
1395,2985_01,Earth,FALSE,F/567/S,TRAPPIST-1e,21,FALSE,0,680,0,0,13,Therek Horners,6739,6321,161182,632.2,600,47.61,24.26,101.36,600,681
1396,2987_01,Earth,FALSE,E/184/P,55 Cancri e,26,FALSE,783,40,77,6,0,Lerome Heney,6331,6330,161182,620.55,594,47.63,24.22,101.38,607.25,681
1397,2989_01,Earth,FALSE,F/568/S,TRAPPIST-1e,,FALSE,1,395,0,240,12,Mathy Brenney,6397,6136,161182,628.4,599.95,47.66,24.17,101.39,614.5,681
1398,2991_01,Mars,FALSE,F/569/S,TRAPPIST-1e,21,FALSE,1214,0,88,1296,0,Burs Bert,6235,6192,161182,654.3,606.1,47.68,24.06,101.4,632,681
1399,2997_01,Europa,TRUE,B/95/P,55 Cancri e,25,FALSE,0,0,0,0,0,Taux Semageary,6248,6212,161182,638.35,615,47.71,23.95,101.4,645,681
1400,2997_02,Europa,FALSE,B/95/P,TRAPPIST-1e,27,FALSE,0,4,549,2928,354,Alinan Spirfuent,6273,6257,161182,615,636.1,47.74,23.88,101.4,647,681
1401,2997_03,Europa,FALSE,B/95/P,55 Cancri e,25,FALSE,0,2037,2,0,2166,Askedus Semageary,6357,6357,161182,607.3,624,47.76,23.8,101.41,627,788
1402,2997_04,Europa,TRUE,B/95/P,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Chard Prombled,6740,6684,161182,616.6,604,47.79,23.67,101.42,615,788
1403,2999_01,Mars,FALSE,D/91/P,TRAPPIST-1e,35,FALSE,1228,0,1923,19,2,Cinda Pre,7315,7280,161182,605.6,587.1,47.82,23.54,101.42,597.05,788
1404,3002_01,Earth,FALSE,F/628/P,PSO J318.5-22,21,FALSE,0,0,0,95,642,Cellex Josesh,7378,7295,161182,609.95,595,47.84,23.4,101.43,602,788
1405,3007_01,Earth,FALSE,G/488/P,TRAPPIST-1e,23,FALSE,1,0,0,445,0,Chael Workmans,7467,7323,161182,609.9,602.25,47.87,23.26,101.44,620,788
1406,3008_01,Europa,TRUE,D/92/P,55 Cancri e,17,FALSE,0,0,,,0,Ancham Timanable,7353,7262,161182,622.7,603,47.89,23.24,101.46,610,788
1407,3008_02,,FALSE,D/92/P,TRAPPIST-1e,21,FALSE,0,844,36,2051,3178,Gieba Timanable,7418,7384,161182,632.65,603.4,47.92,23.23,101.47,612.5,788
1408,3008_03,Europa,TRUE,D/92/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Eleons Timanable,7415,7409,161182,631.45,612,47.95,23.2,101.48,624,859
1409,3008_04,Europa,FALSE,D/92/P,TRAPPIST-1e,39,FALSE,0,2061,18,443,157,Aldus Timanable,7717,7706,161182,626.95,613,47.97,23.16,101.49,622.25,859
1410,3008_05,Europa,TRUE,D/92/P,55 Cancri e,22,FALSE,0,0,0,0,0,Dabiton Timanable,8380,8086,161182,630.65,610,48,23.12,101.5,619.9,859
1411,3008_06,Europa,TRUE,D/92/P,55 Cancri e,40,FALSE,0,0,0,0,0,Sterops Timanable,8177,7879,161182,615,608,48,23.08,101.51,610,859
1412,3011_01,Earth,TRUE,G/489/P,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Leene Haydenzier,7950,7840,161182,606.55,597,48,22.94,101.52,598.25,859
1413,3016_01,Earth,FALSE,G/490/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Monah Bakericks,8169,8111,161182,608.65,595.05,48,22.8,101.53,615,859
1414,3016_02,Earth,TRUE,G/490/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Philia Rickson,8206,8141,161182,626.2,605.8,48,22.72,101.54,605.8,859
1415,3016_03,Earth,TRUE,G/490/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Camiet Bakericks,8222,7918,161182,654,603,48,22.65,101.55,618.2,681
1416,3016_04,Earth,FALSE,E/186/P,TRAPPIST-1e,20,FALSE,768,,0,0,3,Allara Bakericks,8181,7697,161182,693.1,619,48,22.64,101.56,636,681
1417,3017_01,Earth,FALSE,G/491/P,TRAPPIST-1e,17,FALSE,0,4738,188,0,,Therly Wilsoney,7769,7505,161182,679.75,628,48,22.64,101.56,632.9,681
1418,3028_01,Earth,TRUE,G/494/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Mathy Frannis,7634,7523,161182,678.4,612,48,22.62,101.57,617,681
1419,3031_01,Mars,TRUE,F/633/P,55 Cancri e,18,FALSE,0,0,0,0,0,Mocake Fache,7562,7329,161182,681.2,612,48,22.6,101.58,628,681
1420,3035_01,Mars,FALSE,E/188/P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Quid Raste,7439,6984,161182,679.05,605.05,48,22.57,101.58,609.05,681
1421,3037_01,Europa,TRUE,C/104/P,55 Cancri e,27,FALSE,0,0,0,0,0,Alshail Gloyanthy,7031,6941,161182,683.7,600,48,22.55,101.59,605,681
1422,3037_02,Europa,TRUE,C/104/P,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Taurah Gloyanthy,7063,6891,161182,681.45,605.1,48,22.56,101.6,630,962
1423,3041_01,Earth,FALSE,E/189/P,,22,FALSE,1,0,55,183,552,Milyn Trankliney,6958,6748,161182,649.9,621.05,48,22.58,101.6,624.9,962
1424,3043_01,Mars,,F/635/P,TRAPPIST-1e,55,FALSE,174,0,958,84,0,Tros Kniva,6747,6226,161182,650.2,620,48,22.35,101.6,630.25,962
1425,3046_01,,FALSE,D/93/P,TRAPPIST-1e,45,FALSE,0,2203,0,895,0,Neutrix Watuald,6306,6249,161182,652.05,620,48,22.12,101.61,630,962
1426,3049_01,Earth,FALSE,G/495/P,TRAPPIST-1e,33,FALSE,1726,0,2,0,50,Claura Crosarios,6571,6125,161182,643.55,622.45,48,21.86,101.61,624.05,962
1427,3051_01,Earth,FALSE,G/496/P,TRAPPIST-1e,42,FALSE,56,3,0,1771,514,Aarone Fredersend,6186,6109,161182,641.2,620,48,21.6,101.61,626,962
1428,3052_01,Europa,FALSE,C/116/S,TRAPPIST-1e,27,FALSE,0,351,0,3829,76,Taurak Unklible,6284,6238,161182,646.4,628.25,48,21.65,101.61,630.55,962
1429,3056_01,Earth,TRUE,G/497/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Brita Rushing,6341,6226,161182,666.05,628,48,21.69,101.61,632.75,687
1430,3057_01,Mars,FALSE,F/580/S,,23,FALSE,,0,178,0,0,Puffs Sames,6288,5971,161182,684.5,629,48,21.74,101.61,637,687
1431,3058_01,Earth,FALSE,G/481/S,TRAPPIST-1e,31,FALSE,885,0,0,0,22,Alie Hortez,6221,6221,161182,695,634.1,48,21.79,101.61,642,687
1432,3059_01,Europa,TRUE,B/100/P,TRAPPIST-1e,62,FALSE,0,0,0,0,0,Astrark Preeldy,6294,6276,161182,703.45,630.05,48,21.84,101.61,644.4,687
1433,3069_01,Earth,FALSE,F/582/S,PSO J318.5-22,43,FALSE,472,52,160,0,0,Coren Hamberterry,6341,6325,161182,701.25,632.15,48,21.74,101.61,638.4,687
1434,3072_01,Mars,TRUE,F/639/P,55 Cancri e,57,FALSE,0,0,0,0,0,Hamsp Sesa,6583,6354,161182,693.6,631.1,48,21.65,101.61,654.5,687
1435,3074_01,Earth,FALSE,F/583/S,PSO J318.5-22,23,FALSE,0,0,1342,7,0,Tyle Carley,6423,6362,161182,698.25,636.05,48,21.5,101.61,680.1,687
1436,3075_01,Earth,FALSE,F/641/P,55 Cancri e,20,FALSE,107,476,982,20,0,Alvia Callowery,6501,6298,161182,691.6,646,48,21.35,101.61,650,748
1437,3077_01,Europa,TRUE,B/114/S,55 Cancri e,21,FALSE,0,0,0,0,0,Muonea Oinded,6301,6298,161182,686.6,656.05,48,21.24,101.61,662.7,748
1438,3077_02,Europa,TRUE,B/114/S,55 Cancri e,27,FALSE,0,0,0,0,0,Goros Oinded,6486,6310,161182,685.2,657.05,48,21.14,101.62,658.05,748
1439,3078_01,Europa,FALSE,C/117/S,55 Cancri e,31,FALSE,0,573,0,15733,32,Cheliak Busive,6371,6371,161182,684.9,659,48,21.04,101.62,665.9,748
1440,3078_02,Europa,FALSE,C/117/S,TRAPPIST-1e,31,TRUE,0,998,103,15255,432,Azimuon Busive,6552,6499,161182,697.2,654,48,20.93,101.62,668.05,748
1441,3078_03,Europa,TRUE,C/117/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Pheino Busive,6720,6701,161182,704.2,654.05,48,20.76,101.62,660,748
1442,3078_04,Europa,FALSE,C/117/S,TRAPPIST-1e,27,FALSE,0,2995,0,5534,4484,Alino Busive,6755,6621,161182,708.4,642,48,20.6,101.62,652.5,748
1443,3086_01,Earth,FALSE,F/643/P,TRAPPIST-1e,28,FALSE,0,488,307,9,0,Kenda Byerson,6711,6690,161182,691.95,640,48,20.43,101.62,644,1406
1444,3089_01,Mars,TRUE,E/202/S,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Allift Madan,6891,6882,161182,699.6,641.15,48,20.27,101.62,647.25,1406
1445,3094_01,Earth,TRUE,G/484/S,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Tonioe Wallerson,7092,6971,161182,713.4,637.05,48,20.16,101.62,657.85,1406
1446,3097_01,Mars,TRUE,F/644/P,TRAPPIST-1e,14,FALSE,0,0,0,0,,Ree Dato,7044,6835,161182,715.3,644,48,20.04,101.63,660,1406
1447,3098_01,Earth,FALSE,E/195/P,TRAPPIST-1e,65,FALSE,19,33,168,62,1387,Margio Puckley,6974,6920,161182,726.95,646,48,19.85,101.63,658,994
1448,3101_01,Mars,FALSE,D/104/S,TRAPPIST-1e,73,FALSE,1858,0,382,8,329,Cints Erle,7045,7038,161182,744.05,645,48,19.66,101.63,671,781
1449,3105_01,Europa,TRUE,C/105/P,TRAPPIST-1e,,FALSE,0,0,0,0,0,Celavas Alaring,7190,7132,161182,741.3,652.05,48,19.52,101.63,655.3,703
1450,3105_02,Europa,FALSE,C/105/P,TRAPPIST-1e,25,FALSE,0,4827,0,75,1919,Mard Alaring,7279,7208,161182,748.55,657,48,19.38,101.63,663.65,1094
1451,3105_03,Europa,TRUE,C/105/P,,,FALSE,0,0,0,0,0,Arkaban Alaring,7263,7255,161182,763.4,655,48,19.25,101.64,656.4,588
1452,3106_01,Earth,FALSE,F/587/S,TRAPPIST-1e,34,FALSE,2,768,8,0,0,Lardy Ayalazquez,7361,6793,161182,756.85,650,48,19.12,101.64,650,588
1453,3107_01,Earth,TRUE,G/486/S,TRAPPIST-1e,63,FALSE,0,0,0,,0,Allie Weissey,6755,6405,161182,743.75,642.5,48,19.05,101.64,650.05,561
1454,3108_01,Earth,TRUE,G/508/P,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Gerly Navages,6529,6397,161182,731.05,643,48,18.97,101.63,648,599
1455,3109_01,Earth,FALSE,G/487/S,TRAPPIST-1e,18,FALSE,2,807,0,0,0,Keitha Franton,6460,6198,161182,743.4,632,48,18.82,101.62,651,599
1456,3115_01,Earth,TRUE,G/489/S,PSO J318.5-22,40,FALSE,0,0,0,0,0,Lilly Mccarveymon,6223,6201,161182,729.4,638,48,18.67,101.61,659.95,636
1457,3122_01,Mars,FALSE,D/98/P,TRAPPIST-1e,28,FALSE,783,,274,0,0,,6302,6293,161182,703.25,642.55,48,18.5,101.61,660,636
1458,3122_02,Mars,FALSE,F/647/P,TRAPPIST-1e,45,FALSE,951,93,0,0,194,Beeres Sin,6332,6260,161182,689.95,650.55,48,18.32,101.61,653.5,599
1459,3125_01,Mars,FALSE,D/99/P,TRAPPIST-1e,32,FALSE,3337,6,1,0,0,Miten Pate,6317,6265,161182,696,652,48,18.04,101.6,656,636
1460,3125_02,,FALSE,D/99/P,55 Cancri e,19,FALSE,24,0,1,1742,0,Chreet Pate,6354,6354,161182,716.45,636,48,17.77,101.6,650,944
1461,3127_01,Europa,TRUE,C/106/P,55 Cancri e,65,FALSE,0,0,0,0,0,Azhab Dedinder,6515,6456,161182,688.6,612,48,17.62,101.59,628.7,806
1462,3129_01,Earth,FALSE,E/205/S,TRAPPIST-1e,20,FALSE,0,0,977,0,4,Eddiey Simpsonks,6509,6494,161182,698.4,610,48,17.46,101.58,655.25,806
1463,3135_01,Earth,FALSE,F/650/P,55 Cancri e,18,FALSE,298,0,0,342,0,Danna Douglasen,6537,6460,161182,743.1,590.2,48,17.5,101.58,600,556
1464,3137_01,Earth,TRUE,F/651/P,PSO J318.5-22,18,FALSE,0,0,0,0,0,Bonyam Stanters,6514,6258,161182,726.85,595.55,48,17.53,101.59,600.05,585
1465,3139_01,Earth,FALSE,F/589/S,TRAPPIST-1e,58,FALSE,0,,0,0,208,Estine Leonaldez,6281,6266,161182,715.6,579.9,48,17.5,101.58,590.5,546
1466,3141_01,Mars,TRUE,F/590/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Gone Blie,6372,6208,161182,705.35,557,48,17.46,101.58,563,429
1467,3144_01,Earth,FALSE,F/593/S,TRAPPIST-1e,13,FALSE,0,6,316,401,0,Sergia Wilderssen,6399,6396,161182,721.05,552.05,48,17.5,101.58,594,656
1468,3146_01,Earth,FALSE,F/653/P,PSO J318.5-22,,FALSE,208,594,0,0,473,,6514,6496,161182,696.3,585,48,17.53,101.59,592,388
1469,3148_01,Earth,FALSE,F/595/S,TRAPPIST-1e,22,FALSE,0,902,2,0,0,Millie Gilleyons,6735,6617,161182,707.9,596.3,48,17.5,101.58,603.35,281
1470,3148_02,Earth,FALSE,G/493/S,TRAPPIST-1e,22,FALSE,0,0,0,381,403,Thony Gilleyons,6715,6679,161182,706.55,595.2,48,17.46,101.58,596.9,338
1471,3150_01,Earth,FALSE,G/495/S,TRAPPIST-1e,10,FALSE,0,0,,0,0,Nancis Miltongson,6705,6581,161182,715.7,590,48,17.52,101.57,607,656
1472,3151_01,Europa,TRUE,C/107/P,55 Cancri e,14,FALSE,0,0,0,0,0,Porrim Alvercal,6604,6382,161182,749.05,598,48,17.59,101.57,606,623
1473,3153_01,Earth,FALSE,G/497/S,TRAPPIST-1e,44,FALSE,126,0,4,655,0,Hilly Daughessey,6453,6398,161182,788.7,604,48,17.61,101.56,624.55,844
1474,3153_02,Earth,TRUE,G/497/S,55 Cancri e,10,FALSE,0,0,0,0,0,Artis Jorden,6495,6465,161182,778.5,617.05,48,17.63,101.55,620.25,781
1475,3154_01,Earth,TRUE,G/498/S,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Len Bakerson,6679,6598,161182,777.25,614,48,17.5,101.54,618.1,1758
1476,3155_01,Europa,TRUE,B/103/P,55 Cancri e,37,FALSE,0,0,0,0,0,Alraia Brathful,6643,6512,161182,806.2,612.25,48,17.37,101.54,620,1758
1477,3155_02,Europa,FALSE,B/103/P,55 Cancri e,44,FALSE,0,4701,4,1,1133,,6605,6567,161182,786.4,612.5,48,17.24,101.54,635.1,1445
1478,3156_01,Earth,FALSE,G/499/S,PSO J318.5-22,42,FALSE,854,25,,11,0,Ambert Baxters,6620,6549,161182,792.1,630,48,17.1,101.54,638.05,781
1479,3157_01,Mars,FALSE,,TRAPPIST-1e,18,FALSE,966,0,271,106,218,Hoow Upead,6593,6538,161182,806.65,636.05,48,17.09,101.54,646,844
1480,3160_01,Mars,FALSE,F/655/P,TRAPPIST-1e,34,FALSE,1768,0,,0,0,Stray Cako,6554,6454,161182,816.9,640,48,17.08,101.54,646,1681
1481,3165_01,Earth,FALSE,F/597/S,TRAPPIST-1e,15,FALSE,193,84,0,592,6,Almary Harley,6498,6498,161182,838.65,632.05,48,17.08,101.54,645.5,513
1482,3167_01,Earth,FALSE,G/517/P,TRAPPIST-1e,36,,0,1,1001,0,16,Wenny Schmondez,6574,6557,161182,835.65,640,48,17.07,101.54,646.95,636
1483,3170_01,Earth,TRUE,G/501/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Marlly Baxters,6622,6578,161182,843.4,645.15,48,16.97,101.54,653.75,636
1484,3173_01,Earth,TRUE,G/503/S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Paulia Wolffy,6591,6557,161182,840.85,641,48,16.87,101.54,649.9,636
1485,3177_01,Earth,FALSE,F/661/P,TRAPPIST-1e,27,,0,261,0,9,551,Regana Monsoney,6600,6576,161182,849.3,642.1,48,16.79,101.54,656,636
1486,3178_01,Mars,TRUE,F/662/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Sug Sté,6653,6607,161182,861,650.1,48,16.7,101.54,673,898
1487,3183_01,Earth,FALSE,G/518/P,TRAPPIST-1e,19,FALSE,273,566,0,68,0,Lilley Harmond,6640,6539,161182,859.95,660.85,48,16.62,101.54,676.1,1210
1488,3186_01,Mars,TRUE,F/664/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,,6587,6244,161182,851.65,661,48,16.51,101.54,661.15,1210
1489,3187_01,Europa,FALSE,A/26/P,55 Cancri e,31,FALSE,45,3150,0,1656,0,Misa Dompreced,6239,6236,161182,833.75,662,48,16.39,101.54,694,585
1490,3190_01,Mars,FALSE,F/602/S,TRAPPIST-1e,41,FALSE,25,0,84,0,1239,Beres Trake,6278,6260,161182,822.6,671,48,16.3,101.54,691,1445
1491,3190_02,Mars,TRUE,E/210/S,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Carves Bert,6288,6280,161182,823.6,670.55,48,16.22,101.54,682,1406
1492,3194_01,Earth,FALSE,G/504/S,TRAPPIST-1e,23,FALSE,0,138,0,,45,Robina Gonzaley,6293,6259,161182,797.85,670,48,16.24,101.54,675.7,1366
1493,3198_01,Mars,FALSE,F/604/S,TRAPPIST-1e,29,,168,2,45,2405,3,Cruts Tité,6601,6571,161182,806.4,668.2,48,16.25,101.55,670,1366
1494,3199_01,Europa,FALSE,C/108/P,TRAPPIST-1e,38,FALSE,320,4398,0,250,137,Halsham Sinecthex,6591,6517,161182,824.45,661.5,48,16.25,101.56,689.05,1328
1495,3202_01,Earth,FALSE,G/519/P,PSO J318.5-22,21,FALSE,0,1,673,24,1,Kerrie Cardners,6542,6450,161182,825.05,681,48,16.25,101.56,693.95,656
1496,3207_01,Earth,FALSE,F/671/P,PSO J318.5-22,20,FALSE,2,0,1008,1090,1,Lyny Hoppernardy,6478,6445,161182,856,681,48,16.19,101.56,702.05,599
1497,3208_01,Europa,FALSE,T/4/P,TRAPPIST-1e,27,FALSE,0,11293,0,297,4736,Thabius Reeddommy,6461,6449,161182,852.2,696,48,16.13,101.56,709,850
1498,3214_01,Mars,TRUE,F/605/S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Wales Tre,6490,6476,161182,852.7,672.1,48,16.1,101.56,715,850
1499,3222_01,Earth,FALSE,G/512/S,TRAPPIST-1e,24,FALSE,684,87,0,0,0,,6486,6463,161182,858.05,672,48,16.07,101.56,705.05,850
1500,3226_01,Mars,TRUE,F/608/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Quars Stre,6472,6451,161182,835.85,676.3,48,16.08,101.56,704,650
1501,3228_01,Mars,FALSE,D/105/S,55 Cancri e,22,FALSE,2545,0,460,7,0,Caks Killé,6479,6469,161182,846.95,692,48,16.08,101.56,694.75,650
1502,3231_01,Earth,TRUE,G/514/S,55 Cancri e,13,FALSE,0,0,0,0,0,Joanie Simsey,6485,6447,161182,855.25,664.1,48,15.97,101.56,667,556
1503,3233_01,Earth,FALSE,F/675/P,55 Cancri e,24,FALSE,0,981,156,14,0,Tricki Peterstarks,6468,6450,161182,840.15,661,48,15.86,101.57,668.05,556
1504,3234_01,Earth,FALSE,E/199/P,TRAPPIST-1e,32,FALSE,26,0,129,0,712,Debora Wolfernan,6481,6454,161182,874.65,661.5,48,15.72,101.57,669.95,528
1505,3242_01,Mars,FALSE,E/201/P,TRAPPIST-1e,17,FALSE,33,8,199,0,808,Asinch Tike,6483,6448,161182,870.15,666.1,48,15.58,101.57,671,528
1506,3244_01,Europa,TRUE,A/38/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Shaiaz Sessory,6492,6307,161182,853.3,661.3,48,15.5,101.56,667.85,528
1507,3244_02,Europa,TRUE,A/38/S,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Shain Sessory,6337,6310,161182,849.8,658,48,15.41,101.56,674.9,528
1508,3244_03,Europa,TRUE,A/38/S,55 Cancri e,18,FALSE,0,0,0,0,0,Tarino Sessory,6337,6317,161182,862.5,663.1,48,15.4,101.56,665,510
1509,3245_01,Earth,FALSE,F/611/S,TRAPPIST-1e,24,FALSE,26,0,676,121,0,Carona Coley,6318,6312,161182,851.55,658.1,48,15.38,101.57,677,510
1510,3245_02,Earth,FALSE,F/611/S,TRAPPIST-1e,20,FALSE,0,0,243,21,2149,Walles Hayerson,6379,6327,161182,845.45,636.3,48,15.48,101.57,680,494
1511,3246_01,Earth,FALSE,F/612/S,TRAPPIST-1e,17,FALSE,0,880,0,0,44,Hanne Blangibson,6387,6342,161182,859.2,671.25,48,15.59,101.57,680,494
1512,3249_01,Earth,FALSE,F/678/P,TRAPPIST-1e,44,FALSE,0,0,0,0,803,Jona Mcleandez,6365,6295,161182,846.1,675,48,15.55,101.57,683.9,450
1513,3249_02,Earth,FALSE,G/527/P,PSO J318.5-22,34,FALSE,1,874,0,51,0,Leondy Mcleandez,6364,6364,161182,861.25,678.15,48,15.51,101.58,683,450
1514,3250_01,Earth,FALSE,F/679/P,PSO J318.5-22,19,FALSE,149,0,37,173,308,Blanda Bucknersony,6433,6408,161182,856.65,671.3,48,15.48,101.58,679.9,450
1515,3251_01,Earth,FALSE,F/680/P,TRAPPIST-1e,28,FALSE,0,0,1,0,739,Jeroy Coxterez,6469,6468,161182,867.95,675.55,48,15.44,101.59,680.95,450
1516,3257_01,Mars,TRUE,F/614/S,TRAPPIST-1e,,FALSE,0,0,0,0,,Wacks Mitte,6522,6439,161182,877.25,676.1,48,15.38,101.6,680.1,431
1517,3261_01,Europa,FALSE,C/109/P,55 Cancri e,57,FALSE,0,6290,0,5156,0,Muonon Clughted,6443,6373,161182,873.2,676.25,48,15.32,101.6,681.7,431
1518,3263_01,Mars,TRUE,F/616/S,TRAPPIST-1e,34,FALSE,0,0,0,,0,Monam Tité,6386,6385,161182,846.3,635,48,15.24,101.61,666.1,431
1519,3264_01,Mars,FALSE,E/218/S,TRAPPIST-1e,18,FALSE,1454,15,117,0,0,Volath Cry,6414,6350,161182,842.65,662,48,15.17,101.62,674,431
1520,3265_01,Europa,FALSE,B/119/S,TRAPPIST-1e,28,TRUE,59,152,0,23,3656,Tarino Trallect,6412,6360,161182,838.75,671,48,15.02,101.62,679,431
1521,3265_02,Europa,FALSE,B/119/S,55 Cancri e,6,FALSE,0,0,0,0,0,Dilatik Hafthy,6373,6343,161182,841,668,48,14.87,101.63,671,431
1522,3265_03,Europa,TRUE,B/119/S,55 Cancri e,53,FALSE,0,0,0,0,0,Alrakan Trallect,6351,5544,161182,834.3,665.1,48,14.78,101.64,666.35,431
1523,3265_04,Europa,FALSE,B/119/S,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Alsham Trallect,5736,5358,161182,832.25,664,48,14.69,101.64,665.05,428
1524,3266_01,Mars,FALSE,F/682/P,TRAPPIST-1e,33,FALSE,162,354,149,57,0,Con Pashe,5645,5499,161182,841.65,663.05,48,14.54,101.66,667,428
1525,3267_01,Europa,TRUE,A/28/P,55 Cancri e,43,FALSE,0,0,0,0,0,Bens Mander,5579,5520,161182,848.15,662,48,14.39,101.67,665,428
1526,3277_01,Earth,FALSE,G/520/S,TRAPPIST-1e,44,FALSE,0,0,0,0,3762,Glenna Frannis,5560,5560,161182,835.75,669,48,14.28,101.68,678,428
1527,3278_01,Mars,TRUE,F/683/P,TRAPPIST-1e,28,FALSE,0,0,,0,0,Badont Blan,5621,4843,161182,838.15,675,47.92,14.17,101.68,680,428
1528,3281_01,Mars,TRUE,F/618/S,55 Cancri e,37,FALSE,0,0,0,0,0,Scers Erry,4864,4272,161182,862.25,678,47.85,14.13,101.69,681.75,428
1529,3285_01,Mars,FALSE,E/220/S,TRAPPIST-1e,55,FALSE,6438,0,1425,208,0,Doulls Kad,4466,4344,161182,876.85,675,47.77,14.08,101.69,686,428
1530,3285_02,Mars,TRUE,E/220/S,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Terek Shbre,4612,4366,161182,850.85,675.25,47.69,14.04,101.7,695,428
1531,3286_01,,FALSE,F/620/S,TRAPPIST-1e,38,FALSE,0,0,11,796,0,Terek Ricks,4361,4196,161182,857.2,695,47.62,14,101.7,725.9,619
1532,3288_01,Mars,TRUE,F/685/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Dings Ste,4348,3795,161182,864.75,720.3,47.54,13.95,101.71,741,619
1533,3290_01,Mars,TRUE,F/622/S,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Anamos Pre,3881,3585,161182,859.2,729.8,47.46,13.97,101.72,769.8,1681
